gender,height,weight,bmi_category,bmi,age,meals_per_day,exercise_level,bmr,carbs,proteins,fats,calories,fdc_id,food,fiber,protein,fat
0.0,0.0,0.0,0,0.0,23,3,0,1451.5,217.725,87.09,58.06,1741.8,326765,"Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CDB",0.0,0.0,1.35
0.0,0.0,0.0,0,0.0,23,3,2,1792.5,347.297,138.919,92.612,2778.372,2512377,"Flour, cassava",4.834,0.918225,0.4938
0.0,0.0,0.0,0,0.0,22,4,1,1565.0,268.984,107.594,71.729,2151.873,325090,"Proximates, American cheese, pasteurized process, LAND-O-LAKES - NFY090HMG",0.0,0.0,31.0
0.0,0.0,0.0,0,0.0,22,2,2,1390.25,269.361,107.744,71.83,2154.89,335379,"Beans, Dry, Navy, 319 (0% moisture)",4.4,22.4,1.65
0.0,0.0,0.0,0,0.0,49,3,0,1631.25,244.688,97.875,65.25,1957.502,2515375,"Nuts, hazelnuts or filberts, raw",8.41,13.4938,53.49
0.0,0.0,0.0,0,0.0,27,3,0,1135.25,170.288,68.115,45.41,1362.302,335920,"Beans, Dry, Small White, 527 (0% moisture)",4.2,22.3,1.19
0.0,0.0,0.0,0,0.0,23,2,2,1464.0,283.65,113.46,75.64,2269.2,332506,"Pears, Bartlett, Region 2, n/a, Yes, Fiber - NFY00009H",3.1,0.0,0.0
0.0,0.0,0.0,0,0.0,22,3,0,1356.25,203.438,81.375,54.25,1627.502,321903,"MILK, 1%",0.0,0.0,1.07
0.0,0.0,0.0,0,0.0,29,4,0,2033.75,305.062,122.025,81.35,2440.498,335357,"Beans, Dry, Navy, 771 (0% moisture)",4.3,24.2,1.51
0.0,0.0,0.0,0,0.0,31,3,0,1928.75,289.312,115.725,77.15,2314.498,330801,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (IN1)",0.0,27.4,0.0
0.0,0.0,0.0,0,0.0,22,2,0,1510.25,226.538,90.615,60.41,1812.302,335602,"Beans, Dry, Pinto, 704 (0% moisture)",4.5,26.8,1.06
0.0,0.0,0.0,0,0.0,50,3,0,1176.5,176.475,70.59,47.06,1411.8,335751,"Beans, Dry, Small Red, 646 (0% moisture)",4.0,22.0,1.27
0.0,0.0,0.0,0,0.0,50,3,0,1120.25,168.038,67.215,44.81,1344.302,2346390,"Lettuce, leaf, red, raw",0.0,0.883125,0.1063
0.0,0.0,0.0,0,0.0,24,4,2,1369.0,265.244,106.098,70.732,2121.956,328687,"Proximates, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNL",0.0,0.0,2.2
0.0,0.0,0.0,0,0.0,20,2,2,1400.25,271.298,108.519,72.346,2170.382,326910,"Kiwi, Pass 2, Region 2, n/a, Yes, Proximates - NFY010BYV",0.0,0.0,1.09
0.0,0.0,0.0,0,0.0,24,3,0,2116.25,317.438,126.975,84.65,2539.502,327184,"Cantaloupe, Raw, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CXG",0.0,0.0,0.14
0.0,0.0,0.0,0,0.0,22,2,0,931.5,139.725,55.89,37.26,1117.8,328767,"Proximates, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP5",0.0,0.0,2.4
0.0,0.0,0.0,0,0.0,40,4,0,2048.75,307.312,122.925,81.95,2458.498,328150,"Proximates, Cheddar cheese, sliced, store brand, LUCERNE SLICED SHARP CHEDDAR NATURAL CHEESE (CO,CA1) - NFY120DDQ",0.0,0.0,32.8
0.0,0.0,0.0,0,0.0,23,3,1,1760.0,302.5,121.0,80.667,2420.003,790761,"BANANAS, RIPE, MEDIUM SIZE",1.1,0.0,0.0
0.0,0.0,0.0,0,0.0,27,3,0,1391.25,208.688,83.475,55.65,1669.502,335786,"Beans, Dry, Black, 11F-8045 (0% moisture)",4.4,26.2,1.62
0.0,0.0,0.0,0,0.0,35,3,0,1678.75,251.812,100.725,67.15,2014.498,336012,"Beans, Dry, Great Northern, 662 (0% moisture)",4.4,24.8,1.1
0.0,0.0,0.0,0,0.0,27,4,0,1890.0,283.5,113.4,75.6,2268.0,335578,"Beans, Dry, Pinto, 758 (0% moisture)",3.9,24.4,0.97
0.0,0.0,0.0,0,0.0,22,3,0,1977.5,296.625,118.65,79.1,2373.0,330949,"Fat, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (National) - 14B-03-01-TotalFat",0.0,0.0,45.2
0.0,0.0,0.0,0,0.0,25,2,4,1741.25,413.547,165.419,110.279,3308.375,323308,"CHEESE, RICOTTA, WHOLE MILK, SORRENTO",0.0,0.0,8.2
0.0,0.0,0.0,0,0.0,47,3,0,1591.5,238.725,95.49,63.66,1909.8,335284,"Beans, Dry, Pink, 342 (0% moisture)",4.5,26.0,1.35
0.0,0.0,0.0,0,0.0,26,4,2,1531.5,296.728,118.691,79.128,2373.828,336020,"Beans, Dry, Great Northern, 675 (0% moisture)",4.4,24.7,1.42
0.0,0.0,0.0,0,0.0,24,3,0,1485.25,222.788,89.115,59.41,1782.302,1753669,"MUSHROOMS, OYSTER",0.0,0.0,0.21
0.0,0.0,0.0,0,0.0,23,3,1,1601.25,275.215,110.086,73.391,2201.723,321775,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01048K",0.0,0.0,0.34
0.0,0.0,0.0,0,0.0,28,3,0,1130.25,169.538,67.815,45.21,1356.302,330790,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1) ",0.0,24.9,0.0
0.0,0.0,0.0,0,0.0,22,2,0,1439.0,215.85,86.34,57.56,1726.8,331036,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-TotalFat",0.0,0.0,3.54
0.0,0.0,0.0,0,0.0,29,4,0,1289.0,193.35,77.34,51.56,1546.8,335587,"Beans, Dry, Pinto, 408 (0% moisture)",4.0,24.9,1.4
0.0,0.0,0.0,0,0.0,28,3,0,1606.25,240.938,96.375,64.25,1927.502,327791,"Romaine Lettuce, Pass 2, Region 1 - Proximates - NFY0105FO",1.8,0.0,0.28
0.0,0.0,0.0,0,0.0,40,3,0,1597.75,239.662,95.865,63.91,1917.298,332749,"Olives, Green Manzanilla, Store Brand, Great Value - KY, CA1",0.0,0.0,11.1
0.0,0.0,0.0,0,0.0,22,3,0,1580.25,237.038,94.815,63.21,1896.302,328350,"Proximates, Cheese, cheddar, natural shredded sharp, KRAFT (PA,CA1,IA,TX) - NFY120WSU",0.0,0.0,34.6
0.0,0.0,0.0,0,0.0,20,2,0,1197.75,179.662,71.865,47.91,1437.298,335942,"Beans, Dry, Great Northern, 11F-8155 (0% moisture)",4.1,24.5,1.41
0.0,0.0,0.0,0,0.0,20,2,1,1626.25,279.512,111.805,74.536,2236.092,2004804,"ORANGE JUICE, REFRIGERATED, NO PULP, NOT FORTIFIED",0.0,0.0,0.33
0.0,0.0,0.0,0,0.0,22,3,2,1640.0,317.75,127.1,84.733,2541.997,2264393,"grapes, red, seedless, fresh, raw",0.0,0.0,0.18
0.0,0.0,0.0,0,0.0,22,4,4,1676.25,398.109,159.244,106.162,3184.87,335692,"Beans, Dry, Pinto, 705 (0% moisture)",3.8,23.8,1.14
0.0,0.0,0.0,0,0.0,47,3,0,1550.25,232.538,93.015,62.01,1860.302,2514376,"quinoa, flour",0.0,0.0,6.45
0.0,0.0,0.0,0,0.0,27,2,1,1721.25,295.84,118.336,78.891,2366.723,325329,"Peaches, raw, Region 1, n/a, Yes - Proximates,  NF00094C; NF000956",0.0,0.0,0.22
0.0,0.0,0.0,0,0.0,24,4,2,1798.75,348.508,139.403,92.935,2788.059,330743,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (MO1)",0.0,0.0,8.49
0.0,0.0,0.0,0,0.0,27,3,0,2061.25,309.188,123.675,82.45,2473.502,327612,"Strawberries, Fresh, Pass 2, Region 1, n/a, Yes - Proximates, NFY0108ZB",0.0,0.0,0.32
0.0,0.0,0.0,0,0.0,18,3,1,1911.5,328.539,131.416,87.61,2628.31,2346403,"Potatoes, gold, without skin, raw",0.0,1.8125,0.2638
0.0,0.0,0.0,0,0.0,31,3,0,1144.0,171.6,68.64,45.76,1372.8,331966,"TDF, Sauce, pasta, RAGU Old World, bottled spaghetti sauce (IN1,NY1) - NFY0904Q3",1.6,0.0,0.0
0.0,0.0,0.0,0,0.0,24,3,0,1565.25,234.788,93.915,62.61,1878.302,325666,"TDF, White bread, store brand, mixed composite (IN1,NY1) - NFY0907G9",1.7,0.0,0.0
0.0,0.0,0.0,0,0.0,19,4,0,1310.25,196.538,78.615,52.41,1572.302,790088,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED)",0.0,0.0,1.8
0.0,0.0,0.0,0,0.0,28,3,0,1229.0,184.35,73.74,49.16,1474.8,335002,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 31, upperchoice",0.0,27.0,12.8
0.0,0.0,0.0,0,0.0,29,2,0,1870.0,280.5,112.2,74.8,2244.0,325206,"Grapefruit juice, white, shelf stable - NFY1213U4",0.0,0.0,0.87
0.0,0.0,0.0,0,0.0,25,3,2,1701.25,329.617,131.847,87.898,2636.938,326957,"Kiwi, Region 2, n/a, Yes, Proximates  - NFY0100S6",0.0,0.0,0.34
0.0,0.0,0.0,0,0.0,20,3,0,2015.0,302.25,120.9,80.6,2418.0,331897,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",0.0,23.9,5.95
0.0,0.0,0.0,0,0.0,51,3,0,1281.25,192.188,76.875,51.25,1537.502,335967,"Beans, Dry, Great Northern, 441 (0% moisture)",4.2,25.5,1.37
0.0,0.0,0.0,0,0.0,48,3,0,1720.25,258.037,103.215,68.81,2064.298,2758975,"Rhubarb, stalk, raw",1.428,0.0,0.0
0.0,0.0,0.0,0,0.0,24,2,2,1607.5,311.453,124.581,83.054,2491.622,330481,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (National)",0.0,0.0,8.55
0.0,0.0,0.0,0,0.0,36,4,0,1426.5,213.975,85.59,57.06,1711.8,335369,"Beans, Dry, Navy, 234 (0% moisture)",4.2,22.4,1.64
0.0,0.0,0.0,0,0.0,23,3,1,1621.25,278.652,111.461,74.307,2229.215,329845,"Proximates, Greek yogurt, CHOBANI PLAIN NON-FAT (FL1,MO1) - NFY09111G",0.0,0.0,0.42
0.0,0.0,0.0,0,0.0,30,3,0,1456.25,218.438,87.375,58.25,1747.502,2261420,"Flour, almond",9.266,26.24375,50.23
0.0,0.0,0.0,0,0.0,40,3,0,1885.0,282.75,113.1,75.4,2262.0,327541,"Strawberries, fresh, Region 4, n/a, Yes - Proximates, NF0008L0",0.0,0.0,0.22
0.0,0.0,0.0,0,0.0,22,2,0,1497.75,224.662,89.865,59.91,1797.298,2346388,"Lettuce, iceberg, raw",0.0,0.7425,0.07375
0.0,0.0,0.0,0,0.0,30,3,0,1415.0,212.25,84.9,56.6,1698.0,331903,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (IN,NY) - 17A-02-01-Prox",0.0,0.0,3.99
0.0,0.0,0.0,0,0.0,17,2,0,1282.75,192.412,76.965,51.31,1539.298,335447,"Beans, Dry, Pinto, 11F-8075 (0% moisture)",4.7,22.7,1.14
0.0,0.0,0.0,0,0.0,26,3,0,1555.25,233.288,93.315,62.21,1866.302,2264874,"applesauce, unsweetened, with vit C added",0.0,0.0,0.24
0.0,0.0,0.0,0,0.0,30,2,0,1407.75,211.162,84.465,56.31,1689.298,335476,"Beans, Dry, Pinto, 11F-8196 (0% moisture)",4.4,24.7,1.53
0.0,0.0,0.0,0,0.0,45,3,0,1452.75,217.912,87.165,58.11,1743.298,327769,"Romaine Lettuce, Pass 2, Region 3 - Proximates - NFY0105HB",0.0,0.0,0.16
0.0,0.0,0.0,0,0.0,22,2,0,1207.75,181.162,72.465,48.31,1449.298,1104872,"FLOUR, PASTRY, WHITE (UNENRICHED) (UNBLEACHED)",0.0,0.0,1.7
0.0,0.0,0.0,0,0.0,41,4,0,1101.5,165.225,66.09,44.06,1321.8,335449,"Beans, Dry, Pinto, 11F-8096 (0% moisture)",4.2,24.4,1.47
0.0,0.0,0.0,0,0.0,29,3,0,1991.25,298.688,119.475,79.65,2389.502,325309,"Peaches, raw, Region 4, n/a, Yes - Proximates,  NF0009EH, NF0009F4",0.0,0.0,0.28
0.0,0.0,0.0,0,0.0,22,3,0,1469.0,220.35,88.14,58.76,1762.8,324434,"TDF, Pickles, kosher dill, spears, CLAUSEN (AL,CA1) - NFY120HO0",1.1,0.0,0.0
0.0,0.0,0.0,0,0.0,23,3,3,1425.25,307.32,122.928,81.952,2458.56,335476,"Beans, Dry, Pinto, 11F-8196 (0% moisture)",4.4,24.7,1.53
0.0,0.0,0.0,0,0.0,33,3,0,2048.75,307.312,122.925,81.95,2458.498,334724,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 3, lowerchoice",0.0,22.4,6.99
0.0,0.0,0.0,0,0.0,19,3,0,1594.0,239.1,95.64,63.76,1912.8,329130,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (IN,NY) - NFY120E88",0.0,0.0,19.8
0.0,0.0,0.0,0,0.0,27,3,0,1790.0,268.5,107.4,71.6,2148.0,331829,"Fat, Chicken, dark meat, lean only, thigh, roasted, enhanced (OK1,MI1) - 14B-08-06-TotalFat",0.0,0.0,7.2
0.0,0.0,0.0,0,0.0,49,2,1,1430.0,245.781,98.312,65.542,1966.25,2262073,"Sesame butter, creamy",8.372,19.7054,62.4
0.0,0.0,0.0,0,0.0,25,2,0,1742.5,261.375,104.55,69.7,2091.0,2349756,"Cherries, dark red, sweet, raw",0.0,0.0,0.0
0.0,0.0,0.0,0,0.0,16,3,4,1696.25,402.859,161.144,107.429,3222.873,332127,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CA1) - NFY0904VL",0.0,0.0,1.38
0.0,0.0,0.0,0,0.0,43,4,0,1269.0,190.35,76.14,50.76,1522.8,324211,"TDF, Onion rings, frozen, ORE-IDA (CA1,CT) - NFY120698",1.9,0.0,0.0
0.0,0.0,0.0,0,0.0,24,3,0,2066.25,309.938,123.975,82.65,2479.502,2515382,"Flour, coconut",34.24,16.1385,15.28
0.0,0.0,0.0,0,0.0,22,2,0,1775.0,266.25,106.5,71.0,2130.0,335471,"Beans, Dry, Pinto, 11F-8049 (0% moisture)",4.3,24.7,1.19
0.0,0.0,0.0,0,0.0,22,3,0,1968.75,295.312,118.125,78.75,2362.498,335994,"Beans, Dry, Great Northern, 780 (0% moisture)",4.5,26.6,1.33
0.0,0.0,0.0,0,0.0,23,3,4,1652.5,392.469,156.988,104.658,3139.75,322892,"Milk, whole, 3.25% milkfat, with added vitamin D",0.0,3.28,3.2
0.0,0.0,0.0,0,0.0,23,3,0,1324.0,198.6,79.44,52.96,1588.8,2258587,"Carrots, baby, raw",2.694,0.805,0.1375
0.0,0.0,0.0,0,0.0,25,4,0,1382.75,207.412,82.965,55.31,1659.298,335591,"Beans, Dry, Pinto, 499 (0% moisture)",4.1,23.6,1.48
0.0,0.0,0.0,0,0.0,23,2,0,1378.75,206.812,82.725,55.15,1654.498,324850,"TDF, Peanut butter, creamy, store brand/other brand, SAFEWAY KITCHENS & SHOP RITE (CO,CT) - NFY120CD3",3.6,0.0,0.0
0.0,0.0,0.0,0,0.0,39,2,1,1075.25,184.809,73.923,49.282,1478.466,2347102,"cottage cheese, 4% milkfat, large curd",0.0,0.0,4.58
0.0,0.0,0.0,0,0.0,56,3,0,1356.25,203.438,81.375,54.25,1627.502,321709,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104AU",0.0,0.0,0.22
0.0,0.0,0.0,0,0.0,24,3,0,1412.75,211.912,84.765,56.51,1695.298,336025,"Beans, Dry, Great Northern, 457 (0% moisture)",4.3,24.7,1.3
0.0,0.0,0.0,0,0.0,42,4,0,1633.75,245.062,98.025,65.35,1960.498,2346396,"Oats, whole grain, rolled, old fashioned",0.0,13.49645,5.89
0.0,0.0,0.0,0,0.0,25,3,1,1335.25,229.496,91.798,61.199,1835.967,331873,"Fat, Chicken, dark meat, lean only, drumstick, raw, enhanced (OK1,MI1) - 14B-04-06-TotalFat",0.0,0.0,3.88
0.0,0.0,0.0,0,0.0,35,3,0,1350.0,202.5,81.0,54.0,1620.0,2264393,"grapes, red, seedless, fresh, raw",0.0,0.0,0.18
0.0,0.0,0.0,0,0.0,22,2,4,1237.75,293.966,117.586,78.391,2351.727,790577,"Onions, red, raw",2.2,0.94,0.1
0.0,0.0,0.0,0,0.0,55,3,0,1578.75,236.812,94.725,63.15,1894.498,336054,"Beans, Dry, Great Northern, 723 (0% moisture)",4.2,24.2,1.32
0.0,0.0,0.0,0,0.0,22,2,0,1795.0,269.25,107.7,71.8,2154.0,333059,"Proximates, Tomatoes, diced, canned, STORE BRAND, GREAT VALUE & S&W PREMIUM (AL, CA1) - NFY120AMR",0.0,0.0,0.16
0.0,0.0,0.0,0,0.0,25,3,0,2031.25,304.688,121.875,81.25,2437.502,326549,"Proximates, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYM",0.0,0.0,3.38
0.0,0.0,0.0,0,0.0,20,3,0,2065.0,309.75,123.9,82.6,2478.0,335837,"Beans, Dry, Black, 553 (0% moisture)",4.1,25.4,1.7
0.0,0.0,0.0,0,0.0,23,3,2,1521.25,294.742,117.897,78.598,2357.938,325771,"Proximates, White bread, store brand, KROGER BREAD (MI1) - NFY0907L9",0.0,0.0,3.2
0.0,0.0,0.0,0,0.0,25,4,0,1664.0,249.6,99.84,66.56,1996.8,336006,"Beans, Dry, Great Northern, 790 (0% moisture)",4.2,26.8,1.16
0.0,0.0,0.0,0,0.0,19,2,1,1640.0,281.875,112.75,75.167,2255.003,330718,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NY1) ",0.0,23.6,0.0
0.0,0.0,0.0,0,0.0,23,4,0,1871.25,280.688,112.275,74.85,2245.502,323483,Kale - NFY1212D0,4.2,0.0,0.0
0.0,0.0,0.0,0,0.0,21,4,4,1768.75,420.078,168.031,112.021,3360.625,330739,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1)",0.0,0.0,11.2
0.0,0.0,0.0,0,0.0,20,2,0,1546.25,231.938,92.775,61.85,1855.502,748971,"Bacon, cooked",0.0,0.0,36.0
0.0,0.0,0.0,0,0.0,23,3,0,2070.0,310.5,124.2,82.8,2484.0,321889,"Broccoli, Pass 2, Region 3, n/a, Yes, Proximates - NFY010D84",0.0,0.0,0.41
0.0,0.0,0.0,0,0.0,25,3,0,1202.75,180.412,72.165,48.11,1443.298,334809,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 30, upperchoice",0.0,23.6,4.97
0.0,0.0,0.0,0,0.0,48,2,0,1105.25,165.788,66.315,44.21,1326.302,335607,"Beans, Dry, Pinto, 336 (0% moisture)",4.2,26.4,1.34
0.0,0.0,0.0,0,0.0,27,3,0,1763.75,264.562,105.825,70.55,2116.498,330253,"TDF, Yogurt, Greek, strawberry, non-fat, DANNON OIKOS (IN,NY) - NFY120OMW",0.4,0.0,0.0
0.0,0.0,0.0,0,0.0,33,2,1,1172.75,201.566,80.627,53.751,1612.531,330776,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA1)",0.0,0.0,9.79
0.0,0.0,0.0,0,0.0,35,3,0,1449.0,217.35,86.94,57.96,1738.8,335546,"Beans, Dry, Pinto, 720 (0% moisture)",3.8,21.6,1.2
0.0,0.0,0.0,0,0.0,23,2,0,1852.5,277.875,111.15,74.1,2223.0,2647034,"pork, tenderloin, boneless",0.0,0.0,5.34
0.0,0.0,0.0,0,0.0,22,2,0,1360.25,204.038,81.615,54.41,1632.302,328841,"Cheese, cottage, lowfat, 2% milkfat",0.0,11.0,2.3
0.0,0.0,0.0,0,0.0,23,3,0,1174.0,176.1,70.44,46.96,1408.8,2713665,"Asparagus, green, whole spear, raw",0.0,0.0,0.3
0.0,0.0,0.0,0,0.0,24,3,1,1606.25,276.074,110.43,73.62,2208.596,748967,"Eggs, Grade A, Large, egg whole",0.0,12.4,9.96
0.0,0.0,0.0,0,0.0,21,3,0,1861.25,279.188,111.675,74.45,2233.502,335092,"Proximates, Beef, Porterhouse Steak, lean only, raw, animal 18, select",0.0,23.8,3.83
0.0,0.0,0.0,0,0.0,21,2,0,1275.25,191.288,76.515,51.01,1530.302,335871,"Beans, Dry, Black, 536 (0% moisture)",4.1,23.5,1.97
0.0,0.0,0.0,0,0.0,23,3,1,1320.0,226.875,90.75,60.5,1815.0,335955,"Beans, Dry, Great Northern, 11F-8010 (0% moisture)",4.5,23.1,1.36
0.0,0.0,0.0,0,0.0,41,2,1,1122.75,192.973,77.189,51.459,1543.779,2648374,"American pasteurized process cheese food, sliced, individually wrapped",0.0,0.0,27.5
0.0,0.0,0.0,0,0.0,40,3,0,2015.0,302.25,120.9,80.6,2418.0,2257045,"Almond milk, unsweetened, plain, refrigerated",0.0,0.65625,1.558
0.0,0.0,0.0,0,0.0,21,2,2,1262.75,244.658,97.863,65.242,1957.262,335259,"Beans, Dry, Pink, 11F-8156 (0% moisture)",4.4,25.2,1.13
0.0,0.0,0.0,0,0.0,34,2,0,1547.5,232.125,92.85,61.9,1857.0,2645849,"beans, black, canned, sodium added",0.0,0.0,0.82
0.0,0.0,0.0,0,0.0,21,2,1,1598.75,274.785,109.914,73.276,2198.28,2647178,"beef, flank steak",0.0,0.0,9.96
0.0,0.0,0.0,0,0.0,20,2,0,1555.0,233.25,93.3,62.2,1866.0,335006,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 2, upperchoice",0.0,24.6,12.4
0.0,0.0,0.0,0,0.0,50,4,0,1427.75,214.162,85.665,57.11,1713.298,2714488,"Plum, black, with skin, pitted, raw",1.36,0.0,0.0
0.0,0.0,0.0,0,0.0,22,2,0,1566.25,234.938,93.975,62.65,1879.502,323911,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUN",0.0,0.0,0.1
0.0,0.0,0.0,0,0.0,24,3,0,1386.25,207.938,83.175,55.45,1663.502,321747,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104CY",0.0,0.0,0.52
0.0,0.0,0.0,0,0.0,47,3,0,1072.75,160.912,64.365,42.91,1287.298,326312,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913U0",0.0,0.0,0.42
0.0,0.0,0.0,0,0.0,33,3,0,1390.25,208.538,83.415,55.61,1668.302,334884,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 29, select",0.0,27.8,7.98
0.0,0.0,0.0,0,0.0,22,2,0,1326.25,198.938,79.575,53.05,1591.502,335397,"Beans, Dry, Navy, 213 (0% moisture)",4.6,24.5,1.43
0.0,0.0,0.0,0,0.0,26,3,0,1547.5,232.125,92.85,61.9,1857.0,2003587,"Flour, spelt, whole grain",9.339,14.475,2.543
0.0,0.0,0.0,0,0.0,22,3,1,1536.25,264.043,105.617,70.411,2112.339,330482,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (National) ",0.0,18.8,0.0
0.0,0.0,0.0,0,0.0,22,3,1,1497.75,257.426,102.97,68.647,2059.407,336009,"Beans, Dry, Great Northern, 350 (0% moisture)",4.6,26.8,1.44
0.0,0.0,0.0,0,0.0,25,2,0,1288.75,193.312,77.325,51.55,1546.498,335393,"Beans, Dry, Navy, 295 (0% moisture)",4.4,24.3,1.49
0.0,0.0,0.0,0,0.0,49,3,0,1384.0,207.6,83.04,55.36,1660.8,335833,"Beans, Dry, Black, 617 (0% moisture)",4.0,23.9,1.41
0.0,0.0,0.0,0,0.0,21,2,0,1284.0,192.6,77.04,51.36,1540.8,325997,"Proximates, Cheese, swiss, slices (FL) - 18c-16-04-Prox",0.0,0.0,31.0
0.0,0.0,0.0,0,0.0,22,3,0,1270.25,190.538,76.215,50.81,1524.302,330567,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1) ",0.0,18.9,0.0
0.0,0.0,0.0,0,0.0,22,4,0,1905.0,285.75,114.3,76.2,2286.0,321809,"Broccoli, Cooked, Region 2, n/a, Yes, Proximates - NFY0104AN",0.0,0.0,0.45
0.0,0.0,0.0,0,0.0,26,3,1,1485.0,255.234,102.094,68.062,2041.87,331360,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (National) - 14B-09-01-TotalFat",0.0,0.0,8.63
0.0,0.0,0.0,0,0.0,33,4,0,1838.75,275.812,110.325,73.55,2206.498,328856,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DIE",0.0,0.0,21.5
0.0,0.0,0.0,0,0.0,44,3,0,1190.25,178.538,71.415,47.61,1428.302,328121,"Proximates, Cheddar cheese, sliced, store brand, SUNNYSIDE FARMS DELI STYLE SLICED MEDIUM (CA2) - NFY120DEV",0.0,0.0,34.9
0.0,0.0,0.0,0,0.0,22,3,0,1768.75,265.312,106.125,70.75,2122.498,321536,"Beans, snap, canned, drained - NFY1211YP",0.0,0.0,0.3
0.0,0.0,0.0,0,0.0,25,2,0,1400.0,210.0,84.0,56.0,1680.0,2261477,"Flour, whole grain oat",0.0,0.0,7.51
0.0,0.0,0.0,0,0.0,55,2,0,1611.25,241.688,96.675,64.45,1933.502,326586,"TDF, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I10",3.3,0.0,0.0
0.0,0.0,0.0,0,0.0,30,3,0,1475.0,221.25,88.5,59.0,1770.0,328856,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DIE",0.0,0.0,21.5
0.0,0.0,0.0,0,0.0,25,3,0,2110.0,316.5,126.6,84.4,2532.0,335453,"Beans, Dry, Pinto, 11F-8099 (0% moisture)",4.6,27.3,1.33
0.0,0.0,0.0,0,0.0,23,2,3,1721.25,371.145,148.458,98.972,2969.16,332765,"Olives, Green Manzanilla, Star - AZ, CA2",0.0,0.0,13.0
0.0,0.0,0.0,0,0.0,20,3,0,1375.0,206.25,82.5,55.0,1650.0,334813,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 32, upperchoice",0.0,22.3,2.33
0.0,0.0,0.0,0,0.0,21,3,0,1385.25,207.788,83.115,55.41,1662.302,334805,"Proximates, Beef, Boneless Top Loin steak, lean only, raw, animal 24, upperchoice",0.0,22.3,6.15
0.0,0.0,0.0,0,0.0,30,2,1,1713.75,294.551,117.82,78.547,2356.407,335764,"Beans, Dry, Small Red, 493 (0% moisture)",3.9,20.7,1.29
0.0,0.0,0.0,0,0.0,40,3,0,1337.75,200.662,80.265,53.51,1605.298,333321,"Proximates, Haddock, raw (NC) - NFY060CLE",0.0,0.0,0.33
0.0,0.0,0.0,0,0.0,56,3,0,1543.75,231.562,92.625,61.75,1852.498,2727578,"Squash, pie pumpkin, peeled, seeded, raw",2.3,0.854375,0.0
0.0,0.0,0.0,0,0.0,31,4,3,1742.5,375.727,150.291,100.194,3005.818,335892,"Beans, Dry, Black, 214 (0% moisture)",4.4,23.5,1.76
0.0,0.0,0.0,0,0.0,31,2,0,1548.75,232.312,92.925,61.95,1858.498,335649,"Beans, Dry, Pinto, 512 (0% moisture)",4.2,25.7,1.37
0.0,0.0,0.0,0,0.0,25,3,0,1122.75,168.412,67.365,44.91,1347.298,336025,"Beans, Dry, Great Northern, 457 (0% moisture)",4.3,24.7,1.3
0.0,0.0,0.0,0,0.0,19,3,0,1380.25,207.038,82.815,55.21,1656.302,335332,"Beans, Dry, Navy, 585 (0% moisture)",4.5,26.2,1.39
